order_id,order_date,product_id,region_id,quantity,unit_price
736,2014-11-03,428,6,4,243.98
737,2013-05-21,737,9,12,168.24
738,2014-10-03,32,4,6,314.22
739,2011-12-26,592,10,7,445.62
740,2014-09-24,217,3,6,327.38
741,2011-08-27,587,6,3,400.98
742,2014-08-26,275,2,6,275.63
743,2014-11-18,563,8,2,310.5
744,2012-12-01,465,7,9,297.09
745,2014-09-06,43,6,3,435.99
746,2014-09-30,31,6,3,381.74
747,2014-10-14,35,6,4,376.13
748,2012-09-26,453,3,8,237.76
749,2014-12-30,749,3,10,191.34
750,2014-01-20,256,4,4,463.68
751,2013-07-15,30,3,7,422.71
752,2011-02-28,93,9,3,270.24
753,2014-03-31,551,3,8,369.2
754,2013-06-03,195,6,5,518.76
755,2013-03-05,755,12,5,410.2
756,2014-11-20,756,1,7,357.82
757,2014-10-15,130,3,5,263.73
758,2011-05-23,758,12,9,124.53
759,2011-11-01,429,5,4,495.99
760,2014-08-29,199,6,8,380.6
761,2014-06-21,761,3,2,328.43
762,2014-05-08,121,10,7,359.85
763,2013-08-19,256,4,12,139.1
764,2013-06-27,265,6,6,412.68
765,2011-12-31,259,1,4,421.95
766,2011-01-24,102,8,2,651.39
767,2014-12-04,580,2,4,531.33
768,2013-06-28,169,10,3,651.48
769,2012-05-24,25,6,2,428.46
770,2014-12-08,6,12,7,528
771,2012-12-11,169,7,2,651.48
772,2014-03-05,50,8,6,189.44
773,2014-06-02,141,12,8,130.49
774,2013-06-25,39,2,6,286.69
775,2011-09-27,775,4,4,313.44
776,2013-06-05,568,3,11,198.2
777,2013-10-16,138,3,6,217.74
778,2013-12-22,778,13,12,142.08
779,2014-11-10,779,1,9,181.46
780,2014-11-21,707,10,3,258.51
781,2012-11-10,781,3,6,335.34
782,2011-06-08,102,12,4,541.72
783,2014-04-07,13,7,5,654.24
784,2011-10-18,82,11,3,251.94
785,2012-04-25,120,4,6,363.78
786,2012-08-31,4,9,2,642.78
787,2012-04-18,787,3,12,123.28
788,2013-12-20,12,6,3,246.73
789,2013-06-04,718,10,5,306.63
790,2012-06-25,790,8,8,320.49
791,2012-08-16,25,2,5,579.58
792,2014-08-14,24,7,6,263.69
793,2014-06-09,157,5,2,748.83
794,2013-09-03,13,3,6,436.16
795,2014-05-29,795,10,3,466.37
796,2013-06-24,117,3,9,380.19
797,2011-06-21,797,1,7,188.99
798,2014-05-08,798,6,9,91.12
799,2013-11-12,799,3,6,446.49
800,2014-02-13,661,8,8,149.82
801,2014-11-28,58,2,3,610.87
802,2012-08-24,265,3,5,371.41
803,2014-08-02,149,4,4,438.15
804,2013-11-28,12,7,2,925.23
805,2011-08-19,110,9,5,467.43
806,2014-03-13,806,10,4,197.1
807,2013-04-04,807,3,5,143.11
808,2014-09-05,808,5,8,184.78
809,2014-05-17,809,7,6,515.76
810,2013-04-23,810,3,9,98
811,2014-03-14,53,3,2,479.99
812,2012-09-14,520,2,3,317.94
813,2014-09-26,551,7,7,410.22
814,2012-10-05,6,7,4,636.15
815,2014-10-29,815,12,4,221.54
816,2011-11-23,214,12,5,94.77
817,2014-12-10,810,4,12,147.3
818,2011-12-09,452,10,4,195.15
819,2013-12-12,819,5,7,127.45
820,2013-12-17,820,6,5,542.34
821,2014-04-14,228,10,7,301.71
822,2014-12-20,822,12,9,132.14
823,2013-09-17,190,7,3,636.15
824,2013-12-19,237,1,2,896.99
825,2014-10-22,825,3,8,113.64
826,2012-12-26,826,12,9,206.1
827,2013-10-11,827,9,3,308.22
828,2012-04-25,828,9,5,352.09
829,2014-06-23,659,8,6,137.88
830,2012-11-28,87,11,5,302.19
831,2014-06-27,831,7,8,262.29
832,2014-06-26,193,6,4,484.56
833,2012-09-17,264,6,5,160.7
834,2013-11-28,438,7,3,463.92
835,2014-09-15,835,6,4,235.7
836,2014-07-23,336,2,5,190.46
837,2014-09-04,452,6,8,365.91
838,2012-12-06,838,1,9,179.99
839,2013-12-24,289,1,4,499.99
840,2014-01-18,840,7,14,151.23
841,2012-12-10,289,1,2,399.99
842,2014-06-26,2,12,6,457.95
843,2012-01-26,843,12,7,144.96
844,2012-07-07,844,7,12,132.63
845,2011-11-28,845,10,3,177.74
846,2014-11-27,75,6,5,424.9
847,2012-12-07,336,12,6,175.64
848,2012-03-20,848,1,8,135.99
849,2012-12-17,647,10,4,312.21
850,2013-11-19,221,3,7,291.56
851,2014-09-02,851,3,6,178.12
852,2014-05-16,61,6,3,291.74
853,2013-11-05,853,2,6,233.85
854,2011-11-07,43,8,4,435.99
855,2013-04-09,514,8,4,267.96
856,2014-06-12,827,6,5,185
857,2013-06-10,110,6,9,186.97
858,2014-07-05,408,9,5,388.98
859,2013-05-01,500,7,8,380.1
860,2012-12-15,172,1,2,900
861,2012-11-06,861,10,4,250.84
862,2014-09-05,862,3,9,91.69
863,2011-09-15,380,2,7,115.53
864,2013-12-26,735,3,11,251.3
865,2013-12-26,865,1,8,320.38
866,2014-09-02,311,8,1,457.14
867,2012-04-04,867,3,2,299.99
868,2013-06-25,868,2,8,241.65
869,2011-06-26,136,3,2,352.03
870,2014-09-24,518,3,5,271.03
871,2011-03-18,871,5,10,119.83
872,2012-10-31,210,5,4,323.96
873,2013-10-04,47,9,6,469.92
874,2012-11-08,4,9,4,642.78
875,2012-01-28,412,4,4,244.02
876,2012-12-19,876,2,4,151.83
877,2014-12-03,877,5,9,128.78
878,2013-12-04,338,5,5,329.99
879,2014-12-17,81,10,7,242.51
880,2011-11-16,265,9,5,412.68
881,2013-10-18,881,3,6,105.34
882,2014-10-09,697,9,7,415.2
883,2014-03-24,27,7,3,857.58
884,2014-01-04,884,5,8,252.78
885,2012-12-31,294,3,3,527.94
886,2012-12-01,135,5,5,400.78
887,2012-11-14,287,6,3,275.37
888,2014-04-09,48,2,4,414.18
889,2014-10-04,331,2,7,287.93
890,2012-11-10,827,6,8,277.4
891,2014-10-17,19,2,8,316.74
892,2014-12-04,454,10,5,282.08
893,2012-10-25,893,9,5,354.74
894,2011-09-21,894,4,10,137.79
895,2011-11-11,42,10,6,430.36
896,2011-10-04,896,1,5,117.88
897,2012-03-13,787,3,8,157.18
898,2013-04-07,898,1,5,258.95
899,2011-12-29,7,3,8,303.68
900,2014-10-22,900,3,8,179.99
901,2014-01-28,662,3,3,325.67
902,2013-11-13,23,3,7,413.1
903,2013-03-18,66,1,3,300.65
904,2012-08-15,904,2,6,340.47
905,2014-07-14,905,6,5,199.56
906,2012-01-13,906,2,9,156.82
907,2012-04-25,558,8,4,411.75
908,2012-05-07,280,2,3,324.19
909,2013-10-14,761,2,4,328.43
910,2011-08-08,910,9,4,318.39
911,2011-12-17,75,3,3,636.06
912,2011-02-12,912,6,6,209.37
913,2011-11-15,913,2,11,218.03
914,2012-11-05,914,8,4,170.07
915,2012-01-07,915,10,3,321.36
916,2014-10-06,111,1,4,1299.99
917,2011-09-23,272,2,5,341.85
918,2012-08-28,70,8,2,464.67
919,2014-08-28,919,1,14,79.99
920,2011-09-21,920,5,3,599.99
921,2014-06-17,387,2,7,340.55
922,2012-06-05,904,10,5,378.3
923,2013-05-03,923,11,3,304.08
924,2013-10-02,114,3,4,236.81
925,2011-12-15,133,10,5,396.6
926,2012-10-25,25,3,5,429.32
927,2013-02-18,318,6,9,319.98
928,2014-09-11,928,3,5,324.4
929,2013-10-15,493,3,6,250.61
930,2013-04-03,930,3,5,290.98
931,2013-10-16,421,12,2,446.78
932,2014-03-11,27,11,2,571.72
933,2014-09-17,500,4,6,380.1
934,2011-11-04,934,6,4,350.46
935,2014-09-29,935,3,8,261.03
936,2014-07-09,936,7,13,168.81
937,2012-03-19,937,3,8,190.89
938,2013-06-13,938,9,7,138.95
939,2013-08-31,939,3,3,264.9
940,2013-05-24,48,12,6,460.2
941,2011-06-29,244,8,8,414.03
942,2011-12-14,942,10,4,206.45
943,2014-09-17,237,1,2,269.1
944,2013-08-12,75,7,5,636.06
945,2012-09-10,47,9,4,465
946,2013-06-11,42,7,4,645.54
947,2013-10-24,947,12,5,176.22
948,2013-06-11,190,3,3,540.73
949,2012-09-20,49,10,6,279.53
950,2014-05-15,950,9,6,166.98
951,2011-09-19,951,3,7,359.99
952,2011-12-10,952,10,2,277.26
953,2013-10-18,31,3,5,424.16
954,2013-11-29,954,8,10,153.12
955,2014-12-24,571,8,6,262.14
956,2012-02-06,108,7,3,412.11
957,2013-06-07,60,5,9,335.99
958,2014-08-28,272,9,2,379.83
959,2013-02-09,959,2,9,328
960,2014-09-03,960,1,5,256.48
961,2011-05-12,961,3,2,313.64
962,2013-10-29,962,1,5,151.36
963,2013-08-12,963,8,4,138.48
964,2014-06-24,42,3,6,645.54
965,2014-01-31,130,9,3,263.73
966,2014-05-26,558,9,6,411.75
967,2011-10-26,36,10,5,424.14
968,2014-01-28,968,2,6,126.51
969,2013-05-22,969,9,3,527.01
970,2011-08-12,970,12,7,165.89
971,2011-05-03,915,4,2,321.36
972,2013-08-26,13,10,3,436.16
973,2012-10-01,893,7,8,443.43
974,2013-06-25,477,9,2,362.4
975,2011-04-25,975,5,5,297.41
976,2014-04-21,976,6,9,89.28
977,2013-05-31,232,1,2,419.99
978,2014-03-28,978,10,7,144.53
979,2014-09-08,979,11,7,345.6
980,2013-11-18,518,11,5,160.61
981,2014-10-17,893,11,6,295.62
982,2014-04-16,283,10,4,194.31
983,2012-03-07,82,10,5,378.66
984,2012-06-18,984,2,14,49.22
985,2011-07-14,276,10,6,122.99
986,2013-05-30,25,3,4,642.69
987,2013-06-17,905,10,4,299.94
988,2014-03-26,453,9,9,357.36
989,2011-09-15,826,6,5,254.85
990,2012-09-20,734,10,4,536.43
991,2014-08-18,353,1,5,179.18
992,2011-12-17,992,9,5,176.43
993,2014-08-19,260,5,9,310.39
994,2011-08-21,205,3,5,179.01
995,2012-09-24,13,8,4,392.54
996,2014-04-01,415,9,7,373.53
997,2013-08-10,997,6,4,142.38
998,2013-10-17,910,2,2,318.39
999,2013-01-19,265,6,10,275.12
1000,2014-12-10,75,12,3,529
1001,2011-06-01,1001,12,8,129.71
1002,2013-11-14,1002,1,4,569.99
1003,2014-10-03,78,4,10,148.74
1004,2014-10-09,187,10,4,227.15
1005,2014-10-16,81,2,3,413.67
1006,2011-09-08,371,3,9,124.63
1007,2013-01-22,81,7,4,459.63
1008,2014-11-11,213,5,4,224.78
1009,2013-10-26,1009,6,5,156.79
1010,2011-08-03,662,9,9,289.49
1011,2013-05-01,1011,7,9,89.28
1012,2013-10-10,149,3,2,292.1
1013,2013-10-25,1013,2,9,186.62
1014,2013-10-22,558,12,3,382.93
1015,2011-02-12,1015,4,4,170.43
1016,2013-08-21,913,7,10,363.39
1017,2012-01-02,320,12,7,175.67
1018,2011-06-22,54,7,6,439.5
1019,2013-05-28,1019,12,13,135.71
1020,2014-08-14,82,3,2,378.66
1021,2014-10-24,47,2,8,465
1022,2014-11-26,1022,4,8,123.15
1023,2012-09-07,560,3,6,394.66
1024,2011-06-10,1024,3,3,279.29
1025,2011-03-31,108,8,2,412.11
1026,2014-11-05,1026,9,7,103.38
1027,2013-11-22,923,3,9,513.14
1028,2014-03-18,81,11,5,242.51
1029,2011-09-09,1029,6,2,650
1030,2014-08-29,398,3,3,358.48
1031,2012-10-05,600,12,4,220.99
1032,2011-09-23,840,3,5,241.97
1033,2013-01-04,1033,9,8,240.84
1034,2013-10-07,1034,5,6,117.29
1035,2013-12-10,828,10,3,268.26
1036,2011-11-18,1036,12,4,117.53
1037,2012-11-29,662,4,4,361.86
1038,2014-01-29,578,2,8,128.52
1039,2013-03-20,272,4,4,379.83
1040,2011-05-19,1040,2,7,133.6
1041,2014-08-15,102,3,5,651.39
1042,2013-10-16,992,2,9,105.86
1043,2012-09-29,6,3,7,424.1
1044,2012-06-20,551,3,7,369.2
1045,2014-11-18,1045,2,4,222.94
1046,2012-04-18,1046,9,9,126.09
1047,2011-11-30,1047,12,5,126.96
1048,2014-09-17,257,11,2,361.18
1049,2013-09-20,7,10,2,245.57
1050,2013-02-05,1050,10,9,315.87
1051,2014-01-23,915,3,2,321.36
1052,2014-12-01,50,6,5,189.44
1053,2011-02-24,697,3,5,415.2
1054,2012-11-10,660,3,7,187.03
1055,2011-06-25,364,12,5,453.23
1056,2012-09-29,76,3,2,540.86
1057,2012-11-01,100,2,8,450.79
1058,2013-07-10,1058,2,5,473.47
1059,2014-11-20,682,2,6,185.54
1060,2012-03-07,915,3,4,321.36
1061,2012-09-04,1061,8,2,859.05
1062,2014-11-10,779,1,3,181.46
1063,2012-09-28,149,3,5,394.34
1064,2011-06-06,914,3,4,144.56
1065,2013-12-19,572,1,4,225.02
1066,2011-12-03,904,3,3,251.7
1067,2013-06-07,1067,1,5,142.86
1068,2014-10-16,248,5,3,170.08
1069,2014-12-15,1069,6,6,83.06
1070,2013-07-04,735,6,7,295.65
1071,2011-08-19,23,9,4,459
1072,2014-05-31,418,9,6,166.95
1073,2013-01-09,647,8,2,312.21
1074,2014-12-04,1074,2,8,107.46
1075,2013-08-05,1075,2,5,150.04
1076,2014-07-22,320,9,6,211.65
1077,2013-05-06,1077,6,3,178.55
1078,2012-12-25,120,9,6,363.78
1079,2012-12-07,1079,4,6,196.98
1080,2014-06-23,415,2,7,373.53
1081,2011-09-01,339,9,7,204.15
1082,2011-04-30,1082,6,5,165.2
1083,2012-12-27,6,12,3,477.11
1084,2012-09-01,53,5,2,479.99
1085,2013-09-11,82,7,9,378.66
1086,2012-09-15,124,10,3,250.74
1087,2014-02-10,76,12,3,528.13
1088,2012-12-30,116,5,6,424.76
1089,2013-12-31,1089,6,3,260.34
1090,2014-12-03,458,12,4,389.79
1091,2014-11-20,25,2,2,385.61
1092,2014-10-08,1092,13,6,161.22
1093,2014-10-07,81,2,3,413.67
1094,2011-06-17,83,5,3,1088.79
1095,2013-08-06,100,3,3,450.79
1096,2011-07-22,861,10,4,377.01
1097,2011-06-15,141,10,6,123.11
1098,2013-02-01,316,3,7,99.21
1099,2012-12-20,1099,6,7,124.86
1100,2014-12-23,1100,1,7,89.99
1101,2013-05-22,1101,5,10,239.64
1102,2013-01-25,152,7,9,412.14
1103,2014-02-20,997,6,7,177.98
1104,2012-04-02,105,2,2,264.47
1105,2014-10-02,375,9,5,365.67
1106,2013-05-25,1106,3,4,371.95
1107,2014-03-17,1107,3,8,128.7
1108,2014-10-13,1077,12,8,164.66
1109,2012-12-15,1109,7,4,496.83
1110,2012-11-16,12,12,3,490.37
1111,2011-01-05,1111,10,8,378.6
1112,2011-04-27,168,3,4,428.27
1113,2012-04-13,499,3,3,415.29
1114,2012-06-10,364,12,5,453.23
1115,2013-01-29,299,6,7,126.6
1116,2013-07-08,63,6,7,383.4
1117,2013-06-04,121,3,9,305.87
1118,2011-11-29,562,3,6,271.63
1119,2014-10-10,168,12,3,356.9
1120,2014-03-26,781,9,4,361.14
1121,2012-07-03,1121,3,7,129.57
1122,2011-10-06,48,6,7,306.8
1123,2014-08-02,269,4,2,411.21
1124,2012-05-10,114,2,6,320.33
1125,2014-06-25,169,8,6,260.59
1126,2012-07-25,1126,5,5,140.98
1127,2013-08-16,275,9,3,459.39
1128,2012-04-16,1128,6,7,170.98
1129,2011-08-29,718,4,8,306.63
1130,2013-06-13,1130,3,3,335.99
1131,2013-07-15,595,6,11,121.15
1132,2013-07-03,295,3,7,306.78
1133,2013-05-17,1133,2,5,151.96
1134,2014-10-24,1134,1,3,212.63
1135,2014-05-01,1135,2,4,128.14
1136,2014-03-21,102,4,4,651.39
1137,2014-08-01,379,6,5,173.18
1138,2012-01-17,169,9,4,651.48
1139,2012-09-06,558,2,3,370.58
1140,2014-12-11,1140,4,2,389.25
1141,2013-12-11,49,6,5,207.06
1142,2013-03-11,1142,10,10,91.57
1143,2012-06-25,32,10,7,314.1
1144,2014-12-15,75,3,2,636.06
1145,2012-04-28,82,3,8,150.96
1146,2012-11-08,443,9,5,364.32
1147,2011-01-14,1147,5,5,265.17
1148,2013-12-20,1148,7,2,267.9
1149,2014-11-27,271,3,3,318.18
1150,2013-07-30,1150,9,4,204.18
1151,2014-06-03,493,2,7,250.61
1152,2014-07-08,22,1,2,341.99
1153,2012-06-05,153,6,3,240.62
1154,2014-05-27,500,6,7,252.89
1155,2014-07-29,125,12,7,274.62
1156,2013-08-21,36,4,1,636.21
1157,2012-08-02,311,2,14,411.43
1158,2011-08-27,1158,6,5,115.99
1159,2013-08-24,1159,7,5,173.79
1160,2014-01-31,1160,3,4,500.79
1161,2014-12-07,52,3,7,175.37
1162,2012-10-23,300,7,10,162.03
1163,2014-03-27,920,3,5,479.99
1164,2014-09-25,29,1,3,389.9
1165,2014-10-17,113,9,7,435.45
1166,2012-05-15,311,2,2,457.14
1167,2014-04-28,582,6,3,410.76
1168,2013-06-07,79,10,3,236.57
1169,2014-07-21,311,10,5,243.81
1170,2013-05-11,333,11,6,332.18
1171,2011-12-19,1171,6,14,129.99
1172,2014-12-03,1172,5,9,62.18
1173,2014-05-07,1077,6,5,119.03
1174,2014-05-23,851,9,9,197.91
1175,2014-03-27,2,7,5,457.95
1176,2014-08-01,244,7,5,414.03
1177,2011-11-11,1177,12,8,97.59
1178,2011-08-01,1178,9,6,192.93
1179,2012-06-29,387,13,4,378.39
1180,2013-09-12,936,2,6,151.93
1181,2014-03-15,1181,2,7,151.15
1182,2014-12-30,1182,4,6,182.37
1183,2014-12-04,272,12,7,353.24
1184,2012-11-08,157,1,5,880.98
1185,2014-11-25,14,6,5,314.12
1186,2014-09-04,1186,10,12,168.3
1187,2011-06-30,1187,11,7,264.58
1188,2014-06-16,43,2,8,392.39
1189,2013-08-31,905,6,2,299.94
1190,2014-12-26,169,3,3,651.48
1191,2014-11-20,105,6,7,293.85
1192,2012-12-19,1192,10,11,92.96
1193,2013-06-13,205,12,12,165.09
1194,2013-09-30,268,2,4,134.62
1195,2013-11-28,141,8,6,98.48
1196,2013-05-27,3,4,2,575.02
1197,2011-12-28,117,10,7,252.95
1198,2014-09-04,168,2,3,428.27
1199,2011-07-27,75,3,3,540.65
1200,2013-06-28,228,10,3,301.71
1201,2012-03-28,1201,2,5,371.83
1202,2013-02-27,453,10,4,357.36
1203,2012-06-15,452,3,3,329.32
1204,2014-06-23,778,8,8,142.08
1205,2014-06-08,199,9,2,570.9
1206,2012-12-19,568,7,6,495.51
1207,2013-02-27,1207,4,6,171.09
1208,2014-12-29,295,3,4,276.1
1209,2012-12-01,5,3,3,301
1210,2014-11-27,1210,3,3,258.54
1211,2012-02-14,942,10,4,348.38
1212,2014-10-23,1212,9,5,123.51
1213,2014-03-25,152,6,5,412.14
1214,2014-10-24,1159,12,4,161.62
1215,2011-02-15,43,9,4,435.99
1216,2014-07-11,1216,12,5,178.09
1217,2012-06-30,7,2,3,409.97
1218,2014-11-26,1106,9,5,413.28
1219,2011-11-07,103,9,2,637.44
1220,2014-07-14,31,6,3,572.62
1221,2012-01-10,329,10,6,220.32
1222,2014-12-16,1099,7,5,126.03
1223,2012-10-09,1223,3,5,123.99
1224,2011-05-27,714,5,12,92.79
1225,2013-08-23,558,4,6,411.75
1226,2011-09-08,267,12,5,472.75
1227,2014-02-04,3,3,7,425.94
1228,2012-05-25,560,3,5,292.34
1229,2013-08-15,218,10,6,194.53
1230,2013-03-08,477,11,4,241.6
1231,2014-10-29,524,12,5,105.6
1232,2013-12-11,960,3,5,284.98
1233,2012-12-26,1233,10,7,160.8
1234,2013-11-04,59,11,3,344.98
1235,2014-09-05,1235,11,8,96.95
1236,2011-12-27,1236,5,6,157.79
1237,2014-09-22,1237,3,8,54.96
1238,2011-09-26,428,5,3,195.18
1239,2014-10-13,514,3,5,227.77
1240,2014-09-09,326,3,3,225.34
1241,2011-08-04,120,7,4,363.78
1242,2014-11-19,152,9,5,412.14
1243,2012-08-09,123,1,2,608.78
1244,2011-06-24,63,12,3,530.37
1245,2011-01-11,499,10,3,461.43
1246,2011-12-16,1246,6,9,112.65
1247,2013-05-15,450,12,8,151.92
1248,2013-07-22,7,3,6,303.68
1249,2013-01-01,1249,2,7,235.6
1250,2011-06-06,189,10,3,422.01
1251,2014-11-08,318,10,8,212.89
1252,2014-04-28,499,4,4,461.43
1253,2013-11-13,75,4,1,637.35
1254,2014-07-30,75,6,7,381.64
1255,2013-11-29,306,6,3,375.34
1256,2013-09-20,500,10,5,252.89
1257,2013-11-01,82,8,8,378.66
1258,2011-08-18,1033,3,7,160.24
1259,2014-03-15,169,8,2,260.59
1260,2011-10-07,1260,10,6,85.26
1261,2012-10-25,221,7,5,437.34
1262,2014-11-13,1182,2,8,182.37
1263,2012-11-20,1263,9,7,91.71
1264,2014-06-02,1264,3,6,320.98
1265,2011-12-20,1265,5,7,63.99
1266,2013-12-06,1266,6,9,64.98
1267,2012-04-20,438,2,2,278.35
1268,2012-11-10,3,2,4,575.02
1269,2013-12-02,1269,6,9,95.99
1270,2012-09-21,1270,3,7,135.19
1271,2012-01-25,205,6,6,132.6
1272,2013-09-06,1272,6,3,550.98
1273,2013-11-22,737,2,5,151.42
1274,2014-09-21,414,1,11,262.56
1275,2012-04-04,52,10,4,175.37
1276,2011-06-04,1276,6,7,66.72
1277,2014-05-27,950,2,13,150.28
1278,2014-11-10,1278,1,3,275.54
1279,2013-08-22,61,12,2,437.61
1280,2014-12-10,232,6,2,699.99
1281,2013-01-20,568,8,2,495.51
1282,2014-09-15,25,11,2,429.32
1283,2012-03-28,333,4,2,498.27
1284,2011-05-14,23,2,4,459
1285,2011-12-23,14,11,3,251.3
1286,2013-08-01,1286,10,6,167.1
1287,2011-06-20,103,6,3,254.98
1288,2012-10-01,905,6,4,299.94
1289,2011-06-02,438,3,3,417.53
1290,2011-09-07,1290,3,6,136.98
1291,2014-12-19,915,8,4,321.36
1292,2012-09-03,1292,11,6,346.08
1293,2011-08-17,1181,2,5,151.15
1294,2014-09-12,682,3,3,309.24
1295,2013-01-08,182,10,3,175.16
1296,2013-12-26,42,3,4,548.71
1297,2013-03-08,1297,3,5,172.32
1298,2013-03-06,412,2,9,219.62
1299,2013-09-30,264,9,3,267.84
1300,2013-08-07,169,12,4,488.61
1301,2014-02-04,14,12,2,357.08
1302,2014-09-27,295,10,5,153.39
1303,2014-06-09,1303,3,4,265.63
1304,2014-09-21,135,1,5,450.88
1305,2014-11-06,76,3,3,424.2
1306,2011-04-28,60,5,5,335.99
1307,2013-06-06,1307,3,9,43.44
1308,2013-11-18,133,10,9,235.02
1309,2012-05-28,1309,3,5,114.18
1310,2014-06-09,56,6,6,253.91
1311,2011-07-20,412,3,6,162.68
1312,2014-10-17,1312,3,3,176.58
1313,2012-09-22,166,1,3,205.99
1314,2013-10-30,412,4,4,244.02
1315,2014-10-28,465,3,10,297.09
1316,2011-05-31,56,10,3,253.91
1317,2013-08-22,1317,11,4,130.62
1318,2011-06-08,1318,3,12,79.74
1319,2013-11-28,798,8,14,136.68
1320,2012-06-11,213,6,5,224.78
1321,2014-11-08,1321,10,6,68.18
1322,2014-08-18,1322,5,9,279.81
1323,2013-09-10,861,2,4,377.01
1324,2013-02-20,1324,3,7,192.51
1325,2014-11-25,775,2,5,282.2
1326,2014-09-16,1326,5,7,336.78
1327,2014-11-28,827,4,6,308.22
1328,2011-08-05,1328,3,8,73.26
1329,2013-11-21,75,10,2,637.35
1330,2013-11-28,1330,10,7,113.13
1331,2012-07-17,1331,3,6,84.78
1332,2014-05-06,19,2,4,316.74
1333,2014-12-22,1067,5,7,142.86
1334,2013-10-23,647,6,4,280.99
1335,2011-02-25,1335,9,9,169.68
1336,2013-11-11,136,8,2,391.14
1337,2013-09-14,1337,8,8,121.05
1338,2014-03-17,599,12,9,232.94
1339,2013-08-07,588,7,5,168.03
1340,2012-02-21,1340,8,8,128.19
1341,2013-08-16,114,10,5,236.81
1342,2011-07-26,83,3,8,272.2
1343,2013-04-25,1343,3,7,189.62
1344,2013-12-23,47,2,2,281.95
1345,2012-01-13,550,10,4,301.77
1346,2013-06-15,88,3,3,378.81
1347,2012-11-20,1347,4,4,174.66
1348,2011-08-04,1348,5,3,363.25
1349,2013-10-23,87,6,5,377.74
1350,2014-09-03,110,12,8,350.57
1351,2014-06-27,1351,3,8,67.99
1352,2013-05-21,1352,6,5,272.79
1353,2011-06-29,1353,12,5,256.56
1354,2014-08-16,14,9,4,476.1
1355,2011-12-10,348,9,3,258.75
1356,2014-04-03,775,3,6,266.53
1357,2014-05-15,339,8,6,204.15
1358,2014-04-22,1358,9,7,122.58
1359,2013-06-19,23,2,4,413.1
1360,2013-05-28,272,3,5,379.83
1361,2014-07-26,7,3,5,409.97
1362,2014-07-22,560,12,5,407.81
1363,2014-12-23,76,3,3,424.2
1364,2011-08-19,315,9,5,387.63
1365,2013-08-15,211,10,3,252.99
1366,2014-03-03,1366,9,6,150.12
1367,2011-05-04,108,3,3,370.9
1368,2014-12-11,56,10,6,190.82
1369,2014-06-11,25,8,2,643.98
1370,2011-12-13,31,10,5,424.16
1371,2012-10-09,625,10,7,170.9
1372,2012-01-08,43,10,9,232.53
1373,2013-05-03,1373,9,9,147.15
1374,2014-04-22,1374,9,5,90.99
1375,2012-12-05,110,7,4,467.43
1376,2014-01-24,1376,3,7,49.47
1377,2012-12-26,131,4,6,318.12
1378,2013-07-01,1378,12,5,137.79
1379,2011-07-28,26,3,5,262.53
1380,2013-02-05,1109,10,4,248.42
1381,2014-09-29,1381,9,14,172.53
1382,2013-05-29,19,10,8,210.74
1383,2013-04-09,83,3,4,272.2
1384,2013-06-05,398,3,7,358.48
1385,2013-04-16,1024,10,7,206.88
1386,2014-03-04,326,3,4,265.11
1387,2013-12-10,881,6,9,123.93
1388,2014-08-23,827,9,2,308.22
1389,2013-09-25,884,3,7,63.2
1390,2014-02-17,514,3,4,267.96
1391,2012-12-17,50,3,6,189.44
1392,2012-06-20,75,3,2,540.65
1393,2014-10-13,13,2,2,654.24
1394,2011-10-15,265,6,5,275.12
1395,2014-12-13,36,3,3,540.78
1396,2014-03-21,47,3,5,418.5
1397,2011-07-30,421,12,3,446.78
1398,2013-08-07,316,3,9,178.58
1399,2012-08-17,1399,7,8,166.68
1400,2014-11-06,1400,6,3,184.17
1401,2012-01-10,938,12,5,236.21
1402,2013-03-12,182,7,3,262.74
1403,2012-03-15,500,3,10,190.05
1404,2012-05-16,315,6,7,387.63
1405,2013-12-14,300,10,5,162.03
1406,2013-03-23,451,7,9,246.42
1407,2013-06-28,1407,2,4,171.96
1408,2013-09-04,123,1,5,228.29
1409,2014-11-21,1024,9,4,310.32
1410,2014-09-13,1410,8,8,120
1411,2014-12-19,25,6,8,578.42
1412,2013-04-15,414,5,4,233.38
1413,2013-06-21,826,12,6,254.03
1414,2014-02-25,1414,3,9,102.05
1415,2013-05-10,775,3,3,266.42
1416,2014-07-02,36,4,4,637.5
1417,2014-02-21,1417,3,8,162.46
1418,2012-11-03,877,1,10,144.88
1419,2013-08-14,1058,6,3,350.72
1420,2014-04-02,108,12,2,383.26
1421,2013-03-25,638,8,2,254.58
1422,2012-11-24,831,7,7,262.29
1423,2012-10-13,149,6,5,292.1
1424,2013-07-10,75,2,4,636.06
1425,2013-06-24,81,2,5,413.67
1426,2011-09-24,269,2,6,370.09
1427,2013-06-30,1427,2,6,430.53
1428,2011-12-09,168,3,1,428.27
1429,2012-08-25,1429,6,4,98.86
1430,2013-01-10,1430,2,8,91.29
1431,2014-03-14,215,9,6,207.33
1432,2014-03-26,32,4,6,314.1
1433,2012-07-25,139,5,2,280.78
1434,2014-09-17,27,4,2,857.58
1435,2012-03-29,150,3,7,256.56
1436,2014-05-26,735,6,4,295.65
1437,2014-02-07,113,10,13,217.73
1438,2014-05-07,719,6,4,156.79
1439,2011-09-25,2,2,7,412.16
1440,2014-11-12,76,6,5,572.67
1441,2012-03-26,1441,1,7,155.06
